RecordID,Measurementtimestamp,VehicleID,FleetID,TruckID,Region,OperationalHours,Mileage,EngineHealth,SensorData,VehicleSpeedSensor,Vibration,EngineLoad,EngineCoolantTemp,IntakeManifoldPressure,EngineRPM,SpeedOBD,IntakeAirTemp,MassAirFlowRate,ThrottlePosManifold,VoltageControlModule,AmbientAirTemp,AccelPedalPosD,EngineOilTemp,SpeedGPS,GPSLongitude,GPSLatitude,GPSBearing,GPSAltitude,TurboBoostAndVcmGauge,TripDistance,LitresPer100kmInst,AccelSsorTotal,CO2InGPerKmInst,TripTimeJourney,MaintenanceFlag
3731,2/22/2016 16:56,1380,12,164,4,8521,28886,0.964616498,39.50388695,119,0.293335361,15.41247267,106,112,3229,97,27,154.422,51.22181277,12.07372873,-15,39.27270276,103,43,104.2899984,-33.30397404,140.180766,361,95.1477669,963.0960747,18.52411966,9.405675381,113.5623209,175,2
3732,2/22/2016 16:56,1131,65,82,4,1161,13537,0.880619916,2.739675784,14,4.735297703,29.15340122,85,100,3849,54,30,26.82856499,21.76691896,11.17384336,-2,36.92155493,84,61,-139.974529,34.94493652,182.5512927,4077,7.127478967,912.6226015,28.48534386,0.516192513,388.0912115,27,0
3733,2/22/2016 16:56,1019,73,6,4,9425,28399,0.537151217,62.17330612,109,0.644479141,73.42938187,110,199,2798,41,43,69.81790393,45.94796689,13.48316433,34,61.53513535,115,64,-150.2329125,-71.24395948,296.8588853,1983,64.01424455,739.3723434,22.24730276,4.079635136,325.5753036,175,1
3734,2/22/2016 16:57,1905,3,322,1,5130,96810,0.789148429,76.67263365,1,4.302409774,41.82739346,77,13,2011,92,44,26.04661604,62.31658282,13.61552742,19,54.87280769,83,100,-99.59926024,-30.23853194,296.8920718,248,19.35676232,597.2504203,8.59067374,5.279953661,394.8076242,279,0
3735,2/22/2016 16:57,1535,90,67,3,8031,11892,0.655181436,79.01778431,9,1.262491789,56.31383033,105,195,1762,97,41,87.26708189,37.86506883,11.96390909,28,96.14225265,104,92,-133.4894921,-24.36020725,14.20077309,1335,21.40882296,979.9178947,17.26408221,6.854435382,310.325651,83,2
3736,2/22/2016 16:57,1226,9,238,3,2125,134579,0.754244125,62.46361398,34,3.337600359,35.70432851,83,147,2698,105,11,112.5425396,88.89174688,12.39348455,5,91.88218665,137,81,-27.34616861,-46.27557198,157.5483441,2171,15.20181348,768.2543833,16.42534603,4.720029942,280.6899185,86,0
3737,2/22/2016 16:57,1153,51,72,1,3992,45544,0.871484521,34.12772496,125,1.776374235,93.06339923,81,75,1064,62,3,42.30112448,87.77367857,11.55599828,22,48.33751542,101,128,150.6271855,-6.146345278,212.3043295,1922,16.32361338,502.2658351,29.0634891,3.283655583,416.9695905,203,0
3738,2/22/2016 16:57,1804,16,95,2,321,112617,0.748086457,2.260966848,40,0.429669968,85.62180023,96,68,3560,71,-10,124.231913,92.49362818,11.05446541,-19,36.44466792,130,135,14.66946511,9.680097309,38.50832954,3806,59.03024105,242.215148,8.674682928,5.783934918,329.1298939,6,0
3739,2/22/2016 16:57,1741,88,304,4,9365,24267,0.535510938,89.57795473,46,3.679088447,11.2745164,88,91,1505,94,25,155.6577336,2.64153012,12.75372061,11,24.4743595,83,45,155.3821873,74.95217991,232.2198627,4942,3.027748035,922.0521583,27.26687006,0.939645376,317.5663621,267,1
3740,2/22/2016 16:57,1468,78,467,4,9469,45396,0.764990259,42.90462184,125,4.058555053,97.76823547,82,173,3429,55,13,177.1324133,9.94857735,14.80099853,36,2.386292918,83,67,176.7477621,-38.0880472,303.6822595,3025,68.55983654,623.9843997,13.91453464,1.069961588,401.2264255,137,2
3741,2/22/2016 16:57,1821,3,498,3,239,118204,0.512064833,60.11754487,84,1.563825783,80.93813847,98,113,3954,34,-2,174.4922008,10.99851839,13.80748068,2,8.539003902,123,68,-156.4122755,13.71208843,14.67227628,3946,85.15428558,38.29728313,18.6094379,0.037427116,370.1209446,292,1
3742,2/22/2016 16:57,1999,98,326,1,8787,167412,0.674204679,19.45560752,121,3.944431534,15.83718462,72,99,2930,25,8,135.7252306,58.9197929,14.34601124,29,95.89806955,92,32,-178.82335,-31.19877914,342.1372326,3035,57.24736337,545.1392223,17.60252555,3.337306261,284.5349216,140,2
3743,2/22/2016 16:57,1870,97,78,1,4064,112478,0.739015261,14.19557179,98,2.341704407,4.162546586,77,116,3331,123,40,140.8711611,16.17236718,14.65914746,0,78.17140839,89,82,82.74685984,-1.277620835,349.891015,4404,92.79386399,128.4975188,29.84275257,8.938035536,146.3377145,60,0
3744,2/22/2016 16:57,1404,24,67,2,8192,48404,0.822336782,8.681771281,25,3.674563536,89.30228919,83,85,2479,127,-3,31.83516647,50.39824251,11.1285487,-3,17.65952016,115,3,170.8475032,-76.95323756,217.8965368,802,73.65481394,750.9990997,19.71183403,2.915594964,144.5886193,189,2
3745,2/22/2016 16:57,1201,73,176,2,4993,172300,0.753103394,79.87652052,19,3.261940882,75.77572346,76,140,618,115,-9,51.80911059,81.56596466,11.114074,35,40.63559072,115,80,101.4538163,1.653050871,73.80218491,3753,96.49362469,289.9064379,25.38285466,2.35797273,330.2180589,284,2
3746,2/22/2016 16:57,1037,13,321,3,4916,56736,0.575973405,64.64607133,35,4.656372921,27.5561315,73,47,1364,87,19,193.2985983,69.51760423,11.52526277,23,39.07916706,75,2,24.78711421,-4.613737441,144.9970639,3057,87.0047375,587.3023168,16.36320595,8.715661504,266.5907343,85,1
3747,2/22/2016 16:57,1941,2,172,2,818,151709,0.966108782,62.11592589,63,1.707181171,95.20036389,118,103,1050,17,19,199.836957,26.48551507,13.24870202,35,8.288862229,138,86,110.9023885,14.93398504,78.72025123,1566,85.87417574,229.3741504,16.5138045,5.493199202,365.1151847,134,2
3748,2/22/2016 16:57,1771,71,478,2,5216,182252,0.825149836,91.93977477,42,0.639213403,90.61437298,90,45,567,97,33,14.16011995,55.38990031,11.04955025,-16,47.97402896,93,18,92.53892176,-38.0495422,327.181415,57,82.15787324,862.0986135,9.327456576,8.63197028,310.8688752,287,1
3749,2/22/2016 16:57,1187,21,255,1,9252,191771,0.658483893,15.87122392,17,3.962566062,21.32268568,114,197,2297,52,-10,154.9321169,61.87058624,11.28706687,-15,14.59606279,149,70,-49.78836475,0.723908051,131.3756294,2909,99.71579712,828.606735,26.18251335,1.090352094,200.5883101,158,2
3750,2/22/2016 16:57,1056,19,63,1,7639,71843,0.982969848,17.02693518,78,4.08269103,39.91744308,81,86,1826,58,16,129.9160182,41.58688975,12.64946589,21,46.71175403,107,84,157.1284242,66.05968674,59.42500234,25,28.89752547,605.8846035,20.30908834,0.463671558,332.2932592,116,0
3751,2/22/2016 16:57,1940,89,302,2,4848,151652,0.941288805,18.94691495,15,0.227942329,4.73536552,100,76,1662,104,30,16.01653835,14.62341943,13.00162526,-6,38.83555509,127,41,-159.5030563,-64.1303553,29.03067463,3159,86.91420306,74.70902273,10.30365636,8.734765499,371.0570764,87,2
3752,2/22/2016 16:57,1019,47,403,3,514,56376,0.571745044,42.33694303,2,0.718040454,30.82504466,78,141,2301,10,27,119.9432961,87.07178511,11.57485139,-16,53.40617292,96,66,-107.0846041,88.56600584,138.0966197,2138,95.34325784,783.2950086,9.563803607,5.782618669,122.880744,290,1
3753,2/22/2016 16:57,1272,22,246,2,2650,41212,0.827714548,87.4221735,68,4.177793662,49.59757029,76,21,786,34,40,122.4007733,88.65829049,14.54933476,14,12.7856689,122,98,-87.90146814,-47.01642756,133.7368091,973,22.70534768,40.32232328,23.01755207,9.182482213,466.9051089,295,1
3754,2/22/2016 16:57,1118,75,192,3,966,183476,0.780034726,88.14741261,102,3.042966847,6.343047634,114,120,2362,99,45,74.04557997,81.59152983,13.854959,5,31.22418572,144,34,-120.5049125,-41.91252442,231.856663,4341,69.65512538,854.645147,18.73525972,3.431778288,184.5132823,44,1
3755,2/22/2016 16:57,1582,33,467,2,9694,55403,0.596404461,59.05877365,96,2.318854928,33.6776504,104,148,897,86,-10,184.9732481,86.37751007,12.0281765,22,77.17368274,99,109,72.08173203,84.44126891,244.7403558,3480,98.17700822,866.1936544,29.52580605,4.72204566,285.7578439,221,1
3756,2/22/2016 16:57,1515,32,329,1,6176,162319,0.61673757,65.81428979,101,4.150853018,15.08162768,109,148,3177,76,20,198.9904199,67.22082774,13.01316028,25,72.1687841,81,46,57.52592269,-29.23675299,182.8781145,1121,18.62680911,17.47185933,15.13444239,9.235787057,477.794721,285,2
3757,2/22/2016 16:57,1220,64,71,1,7201,96126,0.781886887,89.77623436,3,1.305423026,92.3534725,80,194,3758,55,25,185.815536,41.12250855,11.27261373,40,24.76795631,125,85,167.4995988,-18.64009335,79.22137696,287,82.98797504,170.4909365,13.2889278,6.29497095,418.8213922,42,1
3758,2/22/2016 16:57,1525,85,366,3,115,75277,0.660644142,62.42189555,101,1.691903799,82.94951617,106,180,2937,8,-2,10.9661492,11.539465,12.8958084,-10,26.98994057,113,96,54.04939351,28.57104829,320.0430075,3691,6.086510355,859.0747294,11.6323041,9.144626969,420.8885761,235,0
3759,2/22/2016 16:57,1514,39,229,2,9967,183574,0.917415716,22.97996778,51,3.890243494,76.63435339,111,184,3032,134,-8,55.51663169,81.11726934,12.36479759,9,87.84366183,113,37,7.867296718,-2.345227205,49.49003559,3026,28.26542588,907.4981416,25.37825392,9.394999046,438.1533099,294,2
3760,2/22/2016 16:57,1727,84,434,2,9741,114710,0.548869618,70.49140683,51,2.996060261,77.45036863,71,158,1325,6,38,111.1645114,26.90324826,14.71135894,-4,51.92962234,77,122,-53.96022191,-12.10280723,200.6133693,4740,84.15826674,20.49277096,28.16046528,0.647566518,194.9146349,203,1
3761,2/22/2016 16:57,1740,72,63,3,1954,31607,0.957015387,76.98907741,116,1.121251429,1.436202091,103,32,2151,10,44,158.9989609,17.18808889,14.05372894,42,10.92953826,101,14,155.0810945,-7.423309963,237.5860868,2304,86.43746857,296.0402807,8.708473396,4.69726018,423.4326404,87,0
3762,2/22/2016 16:57,1335,42,297,2,7243,68543,0.920276275,63.53446232,65,4.480510503,60.24158237,104,70,2402,76,32,31.67144043,39.53557275,12.4877477,26,53.08785163,80,65,5.522597236,34.65805114,129.9914071,919,97.50079007,487.2279713,9.999904357,6.338943457,471.1538513,54,0
3763,2/22/2016 16:57,1697,9,245,4,4621,122117,0.869311742,27.35694634,82,4.972287992,59.08588753,107,184,2580,94,12,116.6664385,66.18015222,11.67112624,26,1.922266643,126,94,17.4199379,50.58302123,336.2538801,872,61.74310735,933.6775292,18.31269624,8.793907908,430.1239124,150,0
3764,2/22/2016 16:57,1054,25,7,1,6766,183073,0.631283625,39.99178496,62,0.808305924,99.25817091,85,90,1425,93,44,52.75756265,56.71378764,14.88853102,26,47.52745778,133,134,91.37124916,-73.0689872,301.5162703,3966,23.41988744,721.5698314,13.48749062,3.416809426,387.6073392,166,2
3765,2/22/2016 16:57,1499,89,393,1,9128,83294,0.857478928,47.05924076,123,1.552938972,63.25436906,101,74,2119,68,-3,87.13213697,54.03546184,14.34682026,-17,44.9365412,144,104,-16.8233636,-32.18996749,340.2805242,2457,69.96632831,762.7210918,12.85705679,5.804080312,155.0513635,235,2
3766,2/22/2016 16:57,1899,97,260,3,7023,47191,0.71938489,14.52984182,10,3.772367791,65.05761984,84,175,3023,100,3,188.1976701,12.27080084,12.34655994,-15,40.62375781,104,129,-3.32109827,-74.61675951,269.082358,462,28.8852401,222.0959608,6.8303081,3.905852194,228.4738153,241,0
3767,2/22/2016 16:57,1887,2,89,2,3858,61957,0.816878949,45.22232545,138,0.70494871,38.0805083,79,144,1374,36,27,78.20571218,15.27380303,12.69895553,48,52.36386348,135,38,-75.27849381,88.49750459,317.6482869,2748,40.29089716,2.401247893,23.35057596,3.609382761,383.8244904,61,0
3768,2/22/2016 16:57,1765,19,177,3,7615,134658,0.656277209,16.11974233,65,2.376387763,50.03798194,81,151,1524,61,47,127.5341857,1.907120703,13.28352674,49,83.29234883,126,43,45.42323816,48.70800735,314.016789,2357,91.6647628,798.8313559,11.71812631,5.443495976,253.3791989,97,0
3769,2/22/2016 16:57,1535,20,204,4,7911,85614,0.917928927,49.94517441,128,1.170302702,39.52734621,82,125,1196,39,34,45.91520568,24.85589543,12.26075868,26,64.81186458,99,60,-167.3967712,5.918709196,89.47365729,3327,0.416252071,640.4631404,21.43043181,3.065437389,387.112512,212,0
3770,2/22/2016 16:57,1161,93,134,2,2010,37802,0.52028805,5.081075855,32,3.355495247,91.14578189,99,175,3908,87,2,24.56746088,54.88573751,11.84309454,21,66.14176368,74,89,-137.759024,32.32532312,334.2411911,1216,84.88754825,797.0658335,14.57954963,0.668215326,485.4140926,69,1
3771,2/22/2016 16:57,1669,70,82,4,2797,182103,0.845729873,94.8531492,76,1.8629694,20.28638911,116,59,3758,6,1,183.8314344,12.36977175,13.61433423,13,97.70231591,123,125,104.9713268,-54.78707342,99.47107552,1128,42.32090234,715.030043,13.75097679,0.94673936,136.9528765,142,1
3772,2/22/2016 16:57,1593,17,488,3,93,86940,0.91431562,24.63448643,105,4.255999951,15.03995536,91,39,2728,72,28,198.4592917,15.74804183,14.74839144,21,98.23918893,111,119,81.47580205,70.82492239,95.03158838,789,61.08248577,50.31203023,5.06141588,1.712271511,497.2819627,261,0
3773,2/22/2016 16:57,1914,89,21,1,3892,122000,0.823214058,46.70143099,103,2.345519997,99.69137345,76,43,645,92,0,14.91645043,75.38796393,11.75114421,43,69.52974585,140,41,64.26295717,-72.76689147,17.39557301,991,77.10491824,689.0153623,11.11716794,4.192383492,104.7603775,210,0
3774,2/22/2016 16:57,1158,68,399,4,4755,180503,0.595995891,3.275217653,85,2.728922293,93.0825442,85,35,3595,118,1,101.0264201,28.30437821,12.35889208,27,37.39323079,117,45,-146.2749092,74.98529007,277.489389,1479,80.55254017,724.7354892,15.99647296,1.220588363,463.1080403,163,1
3775,2/22/2016 16:57,1187,94,128,2,1938,120144,0.64249039,19.27215222,102,4.456081666,59.30444387,114,190,1797,111,3,20.18980922,64.18109376,11.21045528,25,79.61220636,134,110,-148.7641328,24.36961531,247.5170773,4810,6.074027497,611.689288,25.05120732,5.926854046,166.6220816,87,0
3776,2/22/2016 16:57,1059,84,195,3,3948,159743,0.757452647,69.32449918,83,3.866020593,77.27924267,102,154,2714,119,1,114.570369,96.02694927,13.68226506,-1,57.48596919,74,54,-56.26879403,60.61603051,322.6807249,2590,16.99022042,762.998617,8.21793184,6.401348467,340.353095,233,2
3777,2/22/2016 16:57,1914,3,194,3,5933,45668,0.664724535,11.18006031,43,4.063333501,11.09862301,92,156,3298,85,28,157.145594,83.41104803,14.19422103,14,27.63137133,146,3,-52.63751264,-46.84438992,317.0451239,3343,72.56056757,853.7684886,19.19666301,8.458737833,317.3543414,11,0
3778,2/22/2016 16:57,1816,87,184,3,8961,32573,0.502458211,62.8149161,39,0.161227478,76.83506508,110,199,3778,76,-2,96.83461995,91.97200951,12.24577604,44,13.64895758,91,34,-20.17304124,27.3059773,125.1626151,1048,5.714737798,636.6113241,25.23416323,3.847970692,162.9881753,86,1
3779,2/22/2016 16:57,1318,51,247,1,740,179614,0.520339056,0.206889143,44,3.321100115,46.48712974,102,22,3479,61,12,49.97333484,88.98182944,11.5178211,17,77.75139151,140,57,84.8400663,19.72373706,301.4509104,2962,74.78850314,988.50159,21.1582001,1.972366945,404.8782028,253,1
3780,2/22/2016 16:57,1877,82,361,3,6892,70258,0.883884216,46.50093258,129,2.383148188,82.70212503,75,89,2637,48,9,118.5774387,8.18276381,13.59963609,34,66.03520589,93,51,153.9228374,-80.64371673,123.7613508,2167,22.33550143,576.2828494,14.42605958,8.87440838,258.208186,127,0
3781,2/22/2016 16:57,1210,26,360,3,8351,127608,0.541853591,72.13436407,16,4.430099918,51.5587372,115,53,2451,96,37,54.54322505,64.82946216,12.88972159,20,50.46132147,112,31,-129.1668984,-86.78601829,170.2192599,1748,87.30530405,252.5960926,27.14788689,2.26241461,491.1369986,209,1
3782,2/22/2016 16:57,1405,56,324,1,4608,135687,0.964010928,92.62928629,49,0.287495904,72.67520049,101,37,2247,4,24,171.1762574,80.42138942,13.09133514,9,48.71774239,90,83,-9.10400544,66.79013785,260.5543218,1314,27.68167342,939.2902446,11.6703717,9.612299858,105.2137124,127,1
3783,2/22/2016 16:57,1663,64,160,3,8756,110431,0.721368223,49.28361761,111,4.239227417,33.93970726,88,113,2617,74,16,158.2687136,36.76929961,12.43732732,11,3.01758995,149,30,-90.83928216,-67.1974688,179.1508713,4229,79.27525015,28.81108477,17.88728813,8.502644191,482.3346445,36,2
3784,2/22/2016 16:57,1108,8,194,3,7770,14782,0.879093319,84.05324697,132,0.763943719,73.17746243,105,183,3662,139,23,120.2848272,8.414039104,14.77924604,4,65.72247743,126,136,132.7188994,-88.3825225,113.750974,2719,56.51262041,833.5441582,9.040751921,5.046568095,262.3126744,294,1
3785,2/22/2016 16:57,1075,81,110,4,8878,176934,0.562752298,80.25913547,89,3.000051578,27.18827831,99,85,3698,60,25,89.75996675,5.047139017,12.72549367,18,36.32263253,139,51,84.0058492,21.47795149,213.2561563,366,76.52690696,149.8626514,10.27466624,3.192194207,322.1093878,94,1
3786,2/22/2016 16:57,1541,95,413,3,3378,177078,0.96325371,29.57707771,12,3.660001199,95.43704268,72,90,3643,75,43,170.7175842,33.73078984,12.96981261,42,63.50355509,106,48,-15.22702196,29.89410946,297.0405989,786,51.32524398,679.7801604,15.12415755,5.441841084,285.1259255,254,2
3787,2/22/2016 16:57,1313,37,66,1,5362,124529,0.516904415,87.47336239,54,1.067980779,67.04193265,106,92,1306,104,-9,138.756154,79.95015526,11.92430881,-17,79.71077377,138,75,166.6134291,-8.89712235,209.6257143,3811,23.10377167,269.8531507,20.11523372,7.434991344,498.6472771,26,1
3788,2/22/2016 16:57,1997,97,418,4,676,100615,0.52106858,64.02829798,93,0.916790874,47.84661998,115,115,2633,117,35,138.642853,70.53256443,12.20923381,15,92.4933537,121,111,-0.593387216,-77.71581925,253.4521881,753,91.31519147,110.6701511,27.3056579,8.745232376,377.3695344,257,1
3789,2/22/2016 16:57,1116,27,254,3,119,110953,0.52729289,10.41846481,1,3.443209714,60.59903913,87,67,2584,15,32,140.5824697,74.57214871,14.49646577,-11,37.79744325,80,20,-112.5281904,74.63748947,266.9816833,4329,97.96877088,394.1394627,29.33019778,1.256906871,473.3689445,106,1
3790,2/22/2016 16:57,1926,45,283,1,7599,92087,0.55170408,93.91127966,85,0.919383772,61.64393898,103,133,2073,22,4,32.9373543,9.02599547,11.31993385,43,35.93359788,127,79,-175.6882988,37.00905948,89.18963812,641,10.87026681,821.0448748,14.09933186,3.509586687,334.3783785,16,1
3791,2/22/2016 16:57,1867,4,60,2,5663,9774,0.743415822,17.66767415,101,2.613874663,85.4632183,85,173,1466,80,10,120.9651919,18.32369902,11.93394593,-17,96.65661951,132,61,-114.3150633,-71.87814948,256.1854649,2092,3.901091245,551.1183122,22.66068698,2.505059432,190.1342295,238,0
3792,2/22/2016 16:57,1703,86,118,3,4369,166787,0.894138221,47.03609473,12,1.386350039,55.82662022,73,48,3811,47,24,77.67324078,70.78685426,12.89427085,41,96.27729349,142,9,179.2165859,28.28318042,249.8620815,1712,9.686283784,233.7698682,24.83715775,3.856049263,261.132305,69,2
3793,2/22/2016 16:57,1018,90,423,2,6011,148252,0.642473916,46.63653855,115,0.255149824,56.35231039,73,156,3029,71,33,86.05831661,97.99086451,11.63049148,49,84.46262873,96,138,163.6577193,51.55980361,189.8015299,1294,78.57790665,441.2562051,16.31875891,3.869494419,447.6172464,33,0
3794,2/22/2016 16:57,1431,96,44,4,4027,133782,0.872888411,62.52366231,88,0.428835421,58.67358863,112,117,1935,104,46,114.6415042,17.01242625,14.4218235,-4,74.10582703,132,11,156.5862157,-40.40178443,296.2815588,3174,39.62935122,337.8604851,14.662127,6.030349927,448.2922217,58,0
3795,2/22/2016 16:57,1684,88,486,1,7550,192472,0.887030487,66.49567657,102,0.743912881,77.30943511,76,46,2065,27,2,199.2877415,38.88196012,13.79662592,-8,13.89312526,70,34,-155.9768652,-31.61990929,101.4232991,961,51.94200168,723.6891924,11.87691636,3.204486028,455.7158137,172,2
3796,2/22/2016 16:57,1739,99,210,4,8109,86964,0.954138665,23.29078296,36,2.77175927,49.11719282,117,74,2777,117,44,181.996951,42.32650635,14.10102677,-1,37.6432922,109,76,-123.6938632,41.31858002,6.635053816,977,13.51772003,59.65418746,29.49581632,0.57192317,196.1153264,151,2
3797,2/22/2016 16:57,1349,37,36,2,6834,107674,0.57467596,35.24424885,20,1.136009066,21.30725891,87,110,3612,36,23,199.1632397,87.38967516,13.79602487,0,1.082384134,122,97,141.6737644,-88.27895105,265.2644342,4835,77.59644955,949.2591783,19.72603236,7.509193679,206.164628,216,1
3798,2/22/2016 16:57,1182,96,19,2,1684,25148,0.567767255,14.45902046,17,4.262516161,41.80529454,112,60,1901,26,39,163.3789572,14.78207534,13.65943862,-6,92.82634227,78,18,102.3581492,53.27644966,113.3341495,472,21.65293077,600.2736167,18.34222264,3.880920994,161.8561452,27,1
3799,2/22/2016 16:57,1112,71,91,2,2593,188256,0.561047528,12.6015734,76,0.233320869,37.54858048,106,185,3282,54,14,33.10215914,36.52076106,12.70071498,33,80.36543648,144,101,59.4040124,-51.08425637,194.2049826,1132,68.84279206,307.1009718,14.9333306,8.84130792,210.9000808,295,1
3800,2/22/2016 16:57,1182,33,301,1,7403,49342,0.679655305,82.50673552,88,3.331481688,5.868186773,104,157,3835,45,31,38.46467135,42.45075895,12.70524052,16,51.4729628,127,103,109.6677779,-62.71645342,292.0388362,567,1.031965063,922.583498,20.89697117,0.133079728,322.5794268,205,1
3801,2/22/2016 16:57,1480,31,212,2,818,58479,0.744706332,75.07213403,108,0.538598554,79.98138919,71,54,1774,70,38,53.45643703,7.143920476,13.45702434,-16,86.55749679,94,61,32.57065962,-55.61986785,49.41836215,2767,92.31006665,291.6304778,10.8057149,6.969469886,326.5365112,267,0
